年份,縣市,鄉鎮市區,里別,實體街區真實消費產值(百萬元),台電低壓營業用電量指數,電信人潮與停留時長指數,店面空置與業態降級率(%),地表真實街景狀態
2018,花蓮縣,花蓮市,國裕里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國防里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國風里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,國魂里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民主里,640.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民享里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民勤里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民孝里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民德里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民心里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民意里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民政里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民族里,1090.0,225.0,220.0,4.0,全台夜市券冠軍，年湧入逾 400 萬人次，晚間人潮極度飽和
2018,花蓮縣,花蓮市,民有里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民樂里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民權里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民治里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民生里,640.0,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民立里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2018,花蓮縣,花蓮市,民運里,200.5,114.5,53.0,9.6,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主信里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主力里,985.0,129.0,100.0,16.0,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2019,花蓮縣,花蓮市,主勤里,450.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主和里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主商里,985.0,129.0,100.0,16.0,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2019,花蓮縣,花蓮市,主學里,450.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主安里,450.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主工里,985.0,129.0,100.0,16.0,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2019,花蓮縣,花蓮市,主權里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主睦里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主義里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主計里,450.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,主農里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國光里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國威里,985.0,129.0,100.0,16.0,夜間提前至 8 點打烊，大禹街服飾受電商打擊首現招租潮
2019,花蓮縣,花蓮市,國安里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國富里,334.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國強里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國慶里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國治里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國盛里,334.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國福里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國聯里,334.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國興里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國華里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國裕里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國防里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國風里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,國魂里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民主里,700.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民享里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民勤里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民孝里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民德里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民心里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民意里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民政里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民族里,1210.0,240.0,245.0,4.0,全台夜市券冠軍，年湧入逾 400 萬人次，晚間人潮極度飽和
2019,花蓮縣,花蓮市,民有里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民樂里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民權里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民治里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民生里,700.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民立里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2019,花蓮縣,花蓮市,民運里,204.0,116.0,54.0,9.8,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主信里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主力里,780.0,105.0,65.0,19.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2020,花蓮縣,花蓮市,主勤里,360.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主和里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主商里,780.0,105.0,65.0,19.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2020,花蓮縣,花蓮市,主學里,360.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主安里,360.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主工里,780.0,105.0,65.0,19.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2020,花蓮縣,花蓮市,主權里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主睦里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主義里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主計里,360.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,主農里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國光里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國威里,780.0,105.0,65.0,19.5,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2020,花蓮縣,花蓮市,國安里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國富里,337.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國強里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國慶里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國治里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國盛里,337.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國福里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國聯里,337.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國興里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國華里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國裕里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國防里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國風里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,國魂里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民主里,580.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民享里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民勤里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民孝里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民德里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民心里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民意里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民政里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民族里,920.0,180.0,160.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2020,花蓮縣,花蓮市,民有里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民樂里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民權里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民治里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民生里,580.0,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民立里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2020,花蓮縣,花蓮市,民運里,207.5,117.5,55.0,10.0,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主信里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主力里,780.0,105.0,65.0,23.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2021,花蓮縣,花蓮市,主勤里,360.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主和里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主商里,780.0,105.0,65.0,23.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2021,花蓮縣,花蓮市,主學里,360.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主安里,360.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主工里,780.0,105.0,65.0,23.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2021,花蓮縣,花蓮市,主權里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主睦里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主義里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主計里,360.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,主農里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國光里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國威里,780.0,105.0,65.0,23.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2021,花蓮縣,花蓮市,國安里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國富里,341.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國強里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國慶里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國治里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國盛里,341.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國福里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國聯里,341.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國興里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國華里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國裕里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國防里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國風里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,國魂里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民主里,580.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民享里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民勤里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民孝里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民德里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民心里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民意里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民政里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民族里,920.0,180.0,160.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2021,花蓮縣,花蓮市,民有里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民樂里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民權里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民治里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民生里,580.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民立里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2021,花蓮縣,花蓮市,民運里,211.0,119.0,56.0,10.2,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主信里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主力里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2022,花蓮縣,花蓮市,主勤里,410.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主和里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主商里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2022,花蓮縣,花蓮市,主學里,410.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主安里,410.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主工里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2022,花蓮縣,花蓮市,主權里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主睦里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主義里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主計里,410.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,主農里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國光里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國威里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2022,花蓮縣,花蓮市,國安里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國富里,344.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國強里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國慶里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國治里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國盛里,344.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國福里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國聯里,344.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國興里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國華里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國裕里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國防里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國風里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,國魂里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民主里,780.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民享里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民勤里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民孝里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民德里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民心里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民意里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民政里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民族里,1350.0,270.0,260.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2022,花蓮縣,花蓮市,民有里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民樂里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民權里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民治里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民生里,780.0,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民立里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2022,花蓮縣,花蓮市,民運里,214.5,120.5,57.0,10.4,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主信里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主力里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2023,花蓮縣,花蓮市,主勤里,410.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主和里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主商里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2023,花蓮縣,花蓮市,主學里,410.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主安里,410.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主工里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2023,花蓮縣,花蓮市,主權里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主睦里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主義里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主計里,410.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,主農里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國光里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國威里,860.0,118.0,85.0,21.0,老牌名店相繼熄燈/遷址，一樓店面陸續轉為夾娃娃機與特賣會
2023,花蓮縣,花蓮市,國安里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國富里,348.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國強里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國慶里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國治里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國盛里,348.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國福里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國聯里,348.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國興里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國華里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國裕里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國防里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國風里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,國魂里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民主里,830.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民享里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民勤里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民孝里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民德里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民心里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民意里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民政里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民族里,1500.0,270.0,260.0,4.0,持續主導花蓮夜經濟，五星市集與電子支付普及
2023,花蓮縣,花蓮市,民有里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民樂里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民權里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民治里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民生里,830.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民立里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2023,花蓮縣,花蓮市,民運里,218.0,122.0,58.0,10.6,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主信里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主力里,580.0,82.0,42.0,32.5,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰
2024,花蓮縣,花蓮市,主勤里,290.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主和里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主商里,580.0,82.0,42.0,32.5,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰
2024,花蓮縣,花蓮市,主學里,290.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主安里,290.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主工里,580.0,82.0,42.0,32.5,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰
2024,花蓮縣,花蓮市,主權里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主睦里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主義里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主計里,290.0,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,主農里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國光里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國威里,580.0,82.0,42.0,32.5,0403震災天王星拆除，市區封路，店面空置率破 30% 歷史高峰
2024,花蓮縣,花蓮市,國安里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國富里,351.5,123.5,59.0,10.8,花蓮市區一般住商混合區
2024,花蓮縣,花蓮市,國強里,221.5,123.5,59.0,10.8,花蓮市區一般住商混合區
